Unique_Squirrel_Id,Latitude,Longitude,Shift,Date,Age,Location,Specific_Location,Primary_Fur_Color,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
33I-PM-1006-08,40.78987726,-73.95463374,PM,2018-10-06,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,True,False,True,False
17E-AM-1017-08,40.77880304,-73.96763141,AM,2018-10-17,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
4C-PM-1010-14,40.76976091,-73.97750993,PM,2018-10-10,Juvenile,Ground Plane,,Cinnamon,True,True,False,False,False,Chasing #15,False,False,False,False,False,False,False,False
32C-PM-1013-04,40.79208307,-73.96128545,PM,2018-10-13,Juvenile,Above Ground,,Gray,True,False,True,False,False,,False,False,False,False,False,False,False,False
33B-PM-1010-03,40.79253904,-73.96172501,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,True,False,False,True
31C-PM-1010-01,40.7910201,-73.96242098,PM,2018-10-10,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,True,False,False,True
9G-PM-1007-04,40.7717033,-73.97075422,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
4C-PM-1010-16,40.76982309,-73.97797609,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
18D-AM-1018-04,40.7805379,-73.96829652,AM,2018-10-18,Adult,Above Ground,,Gray,False,False,True,False,True,,False,False,False,False,False,False,False,False
2G-AM-1010-03,40.76643517,-73.97469659,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
40H-AM-1017-01,40.79537381,-73.95180081,AM,2018-10-17,Adult,Ground Plane,base of tree,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
11B-PM-1014-03,40.77614028,-73.97468775,PM,2018-10-14,,Above Ground,,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,False
21B-PM-1017-03,40.78312123,-73.96931599,PM,2018-10-17,Juvenile,Above Ground,,Cinnamon,False,True,False,False,False,,False,False,False,False,False,False,False,False
28D-PM-1019-02,40.7884769,-73.96251649,PM,2018-10-19,Adult,Ground Plane,,Black,False,False,False,False,True,,False,False,False,False,False,False,False,True
9D-AM-1008-03,40.77303549,-73.97390388,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
39D-AM-1008-01,40.79673329,-73.95620685,AM,2018-10-08,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,False
8C-PM-1013-03,40.773206,-73.97510567,PM,2018-10-13,Juvenile,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,True,False,False,True,False
9G-PM-1007-01,40.77157771,-73.97102881,PM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,Climbing (Down Tree),False,False,False,False,False,False,False,False
15F-PM-1010-02,40.77672944,-73.9686622,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
15H-PM-1008-05,40.77600492,-73.96559255,PM,2018-10-08,Adult,Ground Plane,lawn,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
1I-PM-1012-01,40.76499754,-73.97332225,PM,2018-10-12,Juvenile,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,True,False,False,True
1B-AM-1012-15,40.76810972,-73.9806378,AM,2018-10-12,Adult,Above Ground,,Gray,False,False,True,True,False,,False,False,False,False,False,False,True,False
37H-PM-1006-05,40.79345793,-73.95328047,PM,2018-10-06,,Above Ground,tree,,False,False,False,False,False,,False,False,False,False,False,False,False,False
15F-AM-1007-07,40.7769321,-73.96859403,AM,2018-10-07,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,True,False
24A-AM-1014-02,40.78649844,-73.9682062,AM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
28D-AM-1012-05,40.7884633,-73.96265608,AM,2018-10-12,Juvenile,Above Ground,,Black,False,False,True,False,False,,False,False,False,False,False,False,False,False
19F-PM-1017-07,40.78019349,-73.96533111,PM,2018-10-17,Adult,Ground Plane,,Cinnamon,False,False,False,True,False,,False,False,False,False,False,False,True,False
1D-PM-1007-02,40.76679326,-73.97822839,PM,2018-10-07,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
36B-PM-1013-01,40.79514515,-73.96040945,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,True,False
3B-AM-1010-05,40.7691105,-73.97884364,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
8B-PM-1012-09,40.77347027,-73.97580936,PM,2018-10-12,Adult,Above Ground,tree,Gray,True,False,True,False,False,,False,False,False,False,False,False,False,True
22H-PM-1007-03,40.78146736,-73.96236214,PM,2018-10-07,Adult,Above Ground,chased squirrel #2 away,Gray,False,False,True,False,True,,False,False,False,False,False,False,True,False
2C-PM-1013-10,40.76792854,-73.97921615,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,False,False,False
4I-AM-1006-02,40.76679715,-73.97212104,AM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
35A-PM-1013-05,40.79478087,-73.96180764,PM,2018-10-13,Adult,Above Ground,in tree,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
2B-AM-1010-08,40.76857784,-73.97918262,AM,2018-10-10,Juvenile,Ground Plane,,Cinnamon,False,False,False,True,True,,False,False,False,False,False,False,True,False
4B-PM-1018-05,40.76942361,-73.97829402,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
15B-PM-1017-01,40.77867331,-73.97287975,PM,2018-10-17,,Above Ground,in tree,Gray,False,False,True,False,True,,False,False,False,False,False,False,True,False
5F-AM-1007-03,40.76915017,-73.97420107,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
12H-PM-1007-06,40.77367723,-73.96811468,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
2E-PM-1014-03,40.767578,-73.97671001,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,False,True,False
3E-AM-1006-07,40.7678821,-73.97555625,AM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,False,False,Burying Nuts,False,False,False,False,False,False,False,False
6C-AM-1007-07,40.77157369,-73.97648512,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,True,False,False,Ambling,False,False,False,False,False,True,False,True
19D-PM-1008-03,40.78101511,-73.96828305,PM,2018-10-08,Adult,Above Ground,on branch of dead tree,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
12G-PM-1007-01,40.77428693,-73.9694345,PM,2018-10-07,,Above Ground,in tree,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,False
39E-PM-1013-01,40.79688571,-73.95581189,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
30B-PM-1019-01,40.79007597,-73.96360277,PM,2018-10-19,Adult,Ground Plane,,Gray,True,False,False,True,True,,False,False,False,False,True,False,False,True
9C-AM-1006-01,40.77362829,-73.97452042,AM,2018-10-06,Adult,Above Ground,Tree,Gray,True,False,False,False,False,,False,False,False,False,True,False,False,False
15C-PM-1017-04,40.7783791,-73.9712265,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,True,False,False
17A-PM-1013-01,40.7801999,-73.97182483,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,Crossing Path,False,False,False,False,False,False,True,False
37G-AM-1014-06,40.79391714,-73.95421186,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
5E-PM-1012-06,40.7693513,-73.97483673,PM,2018-10-12,Adult,Above Ground,oak tree at end of ramp from Chess House,Cinnamon,True,False,False,False,False,,False,False,False,False,False,False,False,True
32C-PM-1013-02,40.79124372,-73.9613999,PM,2018-10-13,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,True,False,False,False
38E-PM-1014-02,40.7956814,-73.9557543,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
14I-PM-1018-03,40.77475546,-73.96573273,PM,2018-10-18,Juvenile,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
36I-PM-1007-12,40.7924808,-73.95274305,PM,2018-10-07,Juvenile,Above Ground,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
14A-PM-1014-03,40.778302,-73.97359899,PM,2018-10-14,Adult,Ground Plane,,Gray,False,True,False,False,False,Chasing (#4),False,False,False,False,False,False,True,False
38I-AM-1019-01,40.79360032,-73.95244908,AM,2018-10-19,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
4E-PM-1008-06,40.76859983,-73.97612239,PM,2018-10-08,Adult,,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
15D-AM-1007-02,40.77785877,-73.97019267,AM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
38E-AM-1010-08,40.79504572,-73.95623628,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
13H-PM-1010-04,40.77459383,-73.96749846,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
34I-PM-1010-04,40.79078327,-73.95416015,PM,2018-10-10,Adult,Ground Plane,across the lawn and climb up a small tree,Gray,True,False,True,False,False,Grooming,False,False,False,False,False,False,False,False
39D-AM-1008-05,40.7971727,-73.95681085,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,False,False,False
3H-PM-1014-02,40.76669751,-73.97338985,PM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,True,False,False,True
38B-AM-1019-02,40.79731287,-73.95941746,AM,2018-10-19,Juvenile,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,True,False,True,False
41C-AM-1017-06,40.79877369,-73.95680691,AM,2018-10-17,Adult,Above Ground,,Gray,False,False,True,False,False,,True,False,False,False,False,False,True,False
41A-PM-1007-02,40.79931538,-73.95861842,PM,2018-10-07,Adult,Above Ground,,Black,False,False,True,False,False,Jumping,False,False,False,False,False,False,False,False
17F-PM-1020-05,40.77868458,-73.96739191,PM,2018-10-20,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
20C-PM-1018-07,40.78211548,-73.96793198,PM,2018-10-18,Juvenile,Ground Plane,,Cinnamon,True,False,False,False,False,,False,False,False,False,False,False,False,False
5A-PM-1010-03,40.77136558,-73.97877231,PM,2018-10-10,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
3F-AM-1006-05,40.76733051,-73.97496416,AM,2018-10-06,Adult,Above Ground,,Cinnamon,False,False,True,True,False,,False,False,False,False,False,False,False,True
1G-AM-1006-03,40.76551915,-73.9745909,AM,2018-10-06,Adult,Ground Plane,,Black,False,True,False,False,True,,False,False,False,False,False,True,False,False
14D-PM-1019-09,40.77739758,-73.97081083,PM,2018-10-19,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
6I-PM-1013-01,40.7688706,-73.96997809,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,True,False,True,False
38F-AM-1018-02,40.79513089,-73.95469966,AM,2018-10-18,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
10C-PM-1013-01,40.77390291,-73.97399808,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,False,True
10F-PM-1019-07,40.77232658,-73.9710739,PM,2018-10-19,Adult,Above Ground,Same tree (as #6),Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
7G-PM-1018-01,40.76987638,-73.97212631,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
8B-AM-1007-02,40.77364581,-73.97643141,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
40G-PM-1013-05,40.79618958,-73.95292248,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
10I-AM-1010-04,40.77170222,-73.96802372,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
16D-PM-1010-12,40.77858478,-73.97033142,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
16D-PM-1010-11,40.77852348,-73.97013798,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
13G-PM-1008-02,40.77539598,-73.96840585,PM,2018-10-08,Juvenile,Above Ground,willow oak tree,Gray,False,False,True,False,True,,False,False,False,False,False,False,True,False
14E-AM-1008-14,40.7765863,-73.96919687,AM,2018-10-08,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
12F-PM-1007-13,40.77440288,-73.97000667,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
21B-AM-1019-03,40.78375416,-73.96892275,AM,2018-10-19,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
40A-PM-1014-02,40.79918303,-73.95883455,PM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
4C-PM-1010-02,40.76943434,-73.97720701,PM,2018-10-10,Adult,Ground Plane,,Cinnamon,True,False,False,False,True,,False,False,False,False,False,False,True,False
12F-PM-1007-06,40.77424827,-73.96998765,PM,2018-10-07,Adult,Ground Plane,,Gray,True,True,False,False,True,,False,False,False,True,False,False,True,False
36I-AM-1017-01,40.79229191,-73.95289377,AM,2018-10-17,Adult,Ground Plane,,Gray,True,False,False,True,True,,False,False,False,False,True,False,False,True
21A-AM-1019-03,40.78425381,-73.96980649,AM,2018-10-19,Adult,Ground Plane,Tree & ground,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
3D-PM-1010-11,40.76806267,-73.97746308,PM,2018-10-10,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,False,False
31F-PM-1007-03,40.78957871,-73.95887144,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,False,True
2B-PM-1013-09,40.76880468,-73.97971129,PM,2018-10-13,Adult,Above Ground,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
21B-PM-1017-02,40.78306787,-73.96935046,PM,2018-10-17,Juvenile,Above Ground,,Cinnamon,False,True,False,False,False,,False,True,False,False,False,False,False,False
29D-AM-1014-02,40.78868774,-73.96278191,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
29C-PM-1006-01,40.78900433,-73.96328661,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,True,False,True,,False,False,False,False,False,False,False,False
29C-AM-1007-04,40.78914274,-73.96374408,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,True,False,False
33I-PM-1006-03,40.78997113,-73.95453837,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
2F-AM-1006-02,40.76695237,-73.97562782,AM,2018-10-06,Adult,Above Ground,in tree,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
35C-PM-1013-07,40.79368506,-73.96021978,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
5E-AM-1008-05,40.76920304,-73.97437952,AM,2018-10-08,Adult,Above Ground,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
37G-AM-1014-01,40.79334752,-73.95423325,AM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
41A-PM-1007-04,40.79930811,-73.95813899,PM,2018-10-07,Adult,Above Ground,,Gray,True,False,True,False,False,Laid Down On The Branch,False,False,False,False,False,False,False,True
11B-PM-1014-08,40.77553362,-73.97428115,PM,2018-10-14,,Above Ground,,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,False
37G-PM-1007-02,40.79421132,-73.95443723,PM,2018-10-07,Adult,Ground Plane,ran under dumpster w/ nut,Gray,False,False,False,False,False,,False,False,False,False,False,False,False,False
5H-AM-1007-01,40.7681497,-73.97256692,AM,2018-10-07,Adult,,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
20F-PM-1007-14,40.781068,-73.96460231,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
13A-PM-1014-01,40.77777606,-73.97442796,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,False,True,False
37H-PM-1006-03,40.79348779,-73.95330859,PM,2018-10-06,,Above Ground,tree,,False,False,True,False,False,,True,False,False,False,False,False,False,False
36A-PM-1013-03,40.79538728,-73.96169726,PM,2018-10-13,Juvenile,Ground Plane,,Cinnamon,True,False,False,False,False,,False,False,False,False,False,False,False,True
35D-PM-1013-02,40.79342476,-73.95848244,PM,2018-10-13,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
16D-PM-1010-02,40.77864551,-73.96975697,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
13H-AM-1013-01,40.77504097,-73.96752689,AM,2018-10-13,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
18F-AM-1014-02,40.7793219,-73.96679116,AM,2018-10-14,Adult,Ground Plane,In small tree by water,Gray,False,False,False,True,True,,False,True,False,False,False,False,True,False
41C-AM-1017-03,40.79898237,-73.95655495,AM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
9F-AM-1013-02,40.77256251,-73.97198797,AM,2018-10-13,Adult,Above Ground,,Black,False,False,True,False,False,,False,False,False,False,False,False,False,False
35H-AM-1013-01,40.79200662,-73.95401518,AM,2018-10-13,Adult,Above Ground,Climbing up tree,Cinnamon,False,False,True,False,False,,False,False,False,False,True,False,False,True
17D-AM-1008-05,40.77914862,-73.96964456,AM,2018-10-08,Juvenile,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
13E-AM-1017-01,40.77622706,-73.97047903,AM,2018-10-17,Adult,Ground Plane,in middle of path,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
33A-PM-1018-01,40.7935389,-73.96249054,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
21B-AM-1019-06,40.7839133,-73.96904475,AM,2018-10-19,Juvenile,Above Ground,,Gray,False,False,True,True,False,,False,False,False,False,False,False,True,False
11B-AM-1007-05,40.77560904,-73.97432921,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,True,False,True,False,False
39G-PM-1013-01,40.79513974,-73.95302574,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
15E-PM-1008-11,40.77745061,-73.96929258,PM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
5E-PM-1012-05,40.769282,-73.97471754,PM,2018-10-12,Adult,Ground Plane,,Cinnamon,True,False,False,False,True,,False,False,False,False,False,True,False,False
5F-PM-1007-06,40.76916862,-73.97384101,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,False,Jumping On Fence,False,False,False,False,True,False,True,False
35C-AM-1007-02,40.79394706,-73.96053623,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,True
30B-PM-1019-05,40.79047962,-73.96430161,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,True,True,Hiding A Nut,False,False,False,False,True,False,False,True
34I-PM-1010-02,40.79063463,-73.95484316,PM,2018-10-10,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
10I-PM-1013-01,40.77206384,-73.96818105,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
20G-PM-1013-02,40.78100203,-73.96449742,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
4A-PM-1007-02,40.77095954,-73.97948405,PM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
30E-AM-1008-02,40.78895276,-73.96065593,AM,2018-10-08,Adult,Above Ground,,Gray,False,True,False,False,False,,True,False,False,False,False,False,True,False
2A-PM-1019-02,40.76905787,-73.9808975,PM,2018-10-19,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,True,False,False,False,False
18D-AM-1018-01,40.78059279,-73.96841872,AM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,Cleaning,False,False,False,False,False,False,False,False
9H-PM-1018-07,40.7710961,-73.96931201,PM,2018-10-18,Adult,,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
17B-PM-1012-02,40.78003735,-73.97077371,PM,2018-10-12,Adult,Ground Plane,,Black,True,True,False,False,True,2/3 Chasing Each Other,True,True,False,True,True,False,True,False
6F-PM-1008-02,40.77013107,-73.97301589,PM,2018-10-08,Adult,Above Ground,,Gray,True,True,False,False,False,Chasing #2,False,False,False,False,False,False,False,False
41E-PM-1013-04,40.79812564,-73.95366472,PM,2018-10-13,Adult,Ground Plane,,Cinnamon,True,False,False,False,True,,False,False,False,False,True,False,True,False
15I-PM-1012-04,40.77609362,-73.96473184,PM,2018-10-12,Adult,Ground Plane,,Gray,True,False,True,False,True,,False,False,False,False,False,False,False,False
20F-PM-1007-06,40.78118383,-73.96515919,PM,2018-10-07,Juvenile,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
29D-AM-1014-06,40.78861692,-73.96228591,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
9F-PM-1014-01,40.77269989,-73.97193596,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
8C-PM-1013-06,40.77224452,-73.9750912,PM,2018-10-13,,Ground Plane,,Cinnamon,False,False,False,True,False,,False,False,False,False,False,False,True,False
20G-PM-1013-03,40.78061366,-73.96472473,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,True,False,False,False,True
13F-AM-1007-03,40.77527784,-73.96990889,AM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
14F-AM-1007-04,40.77645113,-73.96890515,AM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
33A-PM-1018-02,40.79341566,-73.96314647,PM,2018-10-18,Adult,Above Ground,Tree cavity [of] London Plane tree,Gray,False,False,False,False,False,"Hanging Out,Watching World",False,False,False,False,False,False,False,False
36C-PM-1013-02,40.79500713,-73.95918804,PM,2018-10-13,Adult,Ground Plane,Clearing near bike path (bikes active),Gray,False,True,False,True,True,,True,True,False,False,True,False,True,False
35G-AM-1007-02,40.79219772,-73.95583703,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
38D-PM-1006-02,40.7955926,-73.95713876,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,True,False
7A-PM-1007-01,40.77300252,-73.97724207,PM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
4E-PM-1008-01,40.7687376,-73.97532916,PM,2018-10-08,Adult,Ground Plane,,Gray,True,False,False,True,True,,False,False,False,False,True,False,True,False
4C-PM-1010-01,40.7694698,-73.97709209,PM,2018-10-10,Adult,Above Ground,,Gray,False,False,True,False,False,,False,True,False,False,False,False,True,False
38C-AM-1019-09,40.79634942,-73.95865705,AM,2018-10-19,Adult,Above Ground,Between ground & tree,Gray,False,False,False,True,True,,False,False,False,False,True,False,False,True
37D-AM-1018-02,40.79493385,-73.957969,AM,2018-10-18,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
33B-AM-1010-03,40.79304683,-73.96127593,AM,2018-10-10,Adult,Ground Plane,,Black,False,False,False,False,True,,False,False,False,False,False,False,True,False
22B-PM-1014-01,40.78431767,-73.9686635,PM,2018-10-14,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
6G-AM-1008-03,40.7690128,-73.97215407,AM,2018-10-08,Adult,Ground Plane,grass,Gray,False,False,False,True,True,,False,False,False,True,False,False,True,False
10D-PM-1008-01,40.77429044,-73.97299792,PM,2018-10-08,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,True,False,False,True,False
6A-AM-1006-01,40.77181777,-73.97841449,AM,2018-10-06,Adult,Ground Plane,,Gray,False,False,True,True,True,,False,False,False,False,False,False,False,False
13B-PM-1008-02,40.77685284,-73.97392492,PM,2018-10-08,Adult,Ground Plane,,Gray,True,False,True,False,False,,False,False,False,False,False,False,True,False
40G-PM-1013-03,40.79598856,-73.95307916,PM,2018-10-13,Juvenile,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
40B-AM-1019-07,40.79890791,-73.95824771,AM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,True
41B-PM-1014-03,40.79892529,-73.95736925,PM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
40C-AM-1017-03,40.79853898,-73.95713879,AM,2018-10-17,Adult,,,Gray,True,True,True,False,False,"Chasing (#4),Digging",False,False,False,False,True,False,True,False
32A-AM-1018-02,40.79257168,-73.96316468,AM,2018-10-18,Adult,Above Ground,,Gray,True,True,False,False,False,,False,False,False,False,False,False,True,False
5B-AM-1008-02,40.7708134,-73.97745843,AM,2018-10-08,Adult,Ground Plane,,Gray,True,False,False,True,False,,False,False,False,False,False,False,True,False
15I-PM-1012-06,40.77621319,-73.96505991,PM,2018-10-12,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,False,False
36C-AM-1014-03,40.79466177,-73.95860858,AM,2018-10-14,,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
33I-AM-1008-04,40.78984099,-73.95463676,AM,2018-10-08,Adult,Above Ground,,,False,False,True,False,True,,False,False,False,False,False,False,True,False
25I-PM-1007-05,40.78345247,-73.95984638,PM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
31E-PM-1006-05,40.78996129,-73.9603367,PM,2018-10-06,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,True,False,False,True,False
